hhid,housing,high,hh_inc,hh_size,expec_stockret_prior,expec_hpgrowth_prior,expec_irate_perc,expec_inflation_perc,expec_houseprice_perc,expec_hh_workincome_perc,expec_stockret_perc,expec_gdp_perc,expec_rent_perc,female,age_hh_head_18_24,age_hh_head_25_29,age_hh_head_30_34,age_hh_head_35_39,age_hh_head_40_44,age_hh_head_45_49,age_hh_head_50_54,age_hh_head_55_64,age_hh_head_65,age_children_none,inc_5000,inc_5000_8000,inc_8000_10000,inc_10000_12000,inc_12000_15000,inc_15000_20000,inc_20000_25000,inc_25000_30000,inc_30000_35000,inc_35000_40000,inc_40000_45000,inc_45000_50000,inc_50000_60000,inc_60000_70000,inc_70000_100000,inc_100000,atleast_bachelor,owner,stockowner,prior,z_conf_prior,expec_irate_perc_t01,expec_inflation_perc_t01,expec_houseprice_perc_t01,expec_hh_workincome_perc_t01,expec_stockret_perc_t01,expec_gdp_perc_t01,expec_rent_perc_t01,prior_t01,prior_squ,prior_squ_t01
20269163,1,0,26,2,,3,1.6,1.5,1.5,100,7,.5,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,-1.8331639,1.6,1.5,1.5,,7,.5,2,3,9,9
20269197,1,1,27,4,,15,2,5,10,10,5,10,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,-.096149743,2,5,10,10,5,10,15,15,225,225
20269333,1,0,27,2,,1,.5,2,2,50,8,5,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,-.96465683,.5,2,2,50,8,5,10,1,1,1
20269603,0,0,23,4,10,,4,5,4,4,2,3,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,10,.77235729,4,5,4,4,2,3,6,10,100,100
20269896,1,0,26,3,,3,1,2,2,8,7,6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,-.96465683,1,2,2,8,7,6,5,3,9,9
20270405,1,1,17,6,,100,100,100,6,5,100,7,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,100,-.096149743,,,6,5,,7,,,10000,
20270719,0,1,23,6,2,,2,1,4,2,9,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1.6408644,2,1,4,2,9,4,3,2,4,4
20271120,1,0,21,4,,5,5,10,5,5,10,10,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,,5,-1.8331639,5,10,5,5,10,10,5,5,25,25
20271158,0,0,27,4,5,,0,3,7,1,2,3,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,.77235729,0,3,7,1,2,3,7,5,25,25
20271505,0,0,21,3,5,,2,50,30,25,2,30,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,1.6408644,2,,30,25,2,30,50,5,25,25
20271564,0,0,27,5,5,,.5,3,3,2,5,3,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,-.096149743,.5,3,3,2,5,3,2.5,5,25,25
20272143,0,1,15,1,6,,10,3,10,5,5,5,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,.77235729,10,3,10,5,5,5,5,6,36,36
20272147,1,1,26,5,,5,1,2,5,7,9,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,5,-.96465683,1,2,5,7,9,2,2,5,25,25
20272194,0,1,18,3,20,,5,20,40,15,10,10,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,1.6408644,5,20,40,15,10,10,20,20,400,400
20272804,0,0,18,3,0,,.01,.03,.05,.02,0,.04,.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.77235729,.0099999998,.029999999,.050000001,.02,,.039999999,.2,0,0,0
20272949,0,1,16,5,1.5,,2.5,.5,0,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,1.6408644,2.5,.5,,1,1,1,3,1.5,2.25,2.25
20272962,1,1,23,4,,5,3,2,6,3,5,2,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5,-.096149743,3,2,6,3,5,2,7,5,25,25
20273029,1,0,26,2,,5,.5,3,4,2,4,3,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,-.096149743,.5,3,4,2,4,3,5,5,25,25
20273034,0,0,18,3,0,,1,3,13,1,2,4,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8331639,1,3,13,1,2,4,4,0,0,0
20273105,1,1,18,2,,50,5,2,5,6,3,3,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,50,-.096149743,5,2,5,6,3,3,5,50,2500,2500
20273199,0,1,21,2,5,,1,10,5,25,5,2,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5,1.6408644,1,10,5,25,5,2,10,5,25,25
20273674,0,0,27,3,20,,1,1,10,15,10,20,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,-.096149743,1,1,10,15,10,20,5,20,400,400
20273739,1,1,15,4,,20,5,10,10,15,15,5,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,20,-.096149743,5,10,10,15,15,5,10,20,400,400
20273745,0,1,27,3,6,,2,2.2,5,10,7,3,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,.77235729,2,2.2,5,10,7,3,10,6,36,36
20273841,0,0,16,2,25,,2,2,25,10,2,15,25,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25,.77235729,2,2,25,10,2,15,25,25,625,625
20273960,0,1,21,4,5,,3,5,4,4,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5,1.6408644,3,5,4,4,4,4,4,5,25,25
20274495,1,1,19,2,,3,1,3,5,2,50,2,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,3,-.096149743,1,3,5,2,,2,4,3,9,9
20274530,1,0,17,1,,60,20,20,5,15,15,10,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,60,-1.8331639,20,20,5,15,15,10,5,60,3600,3600
20274872,1,0,27,4,,4,.5,2,2,3,4,1.5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,-.96465683,.5,2,2,3,4,1.5,3,4,16,16
20274879,0,1,27,2,7,,2,2,3,2,7,3,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,.77235729,2,2,3,2,7,3,5,7,49,49
20274939,0,0,15,1,10,,2,25,10,15,10,15,20,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,10,.77235729,2,25,10,15,10,15,20,10,100,100
20275049,0,0,21,2,10,,0,2,4,6,6,3,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,-.096149743,0,2,4,6,6,3,2,10,100,100
20275136,1,0,27,3,,100,0,0,100,0,0,0,75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100,1.6408644,0,0,,0,,,,,10000,
20275218,1,1,26,3,,10,1,2,6,4,5,5,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,-1.8331639,1,2,6,4,5,5,5,10,100,100
20275220,1,0,18,4,,5,.5,1.5,2,3,1,1.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,5,-.096149743,.5,1.5,2,3,1,1.5,1,5,25,25
20275255,1,0,18,2,,3,1,3,2,0,2,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,-.96465683,1,3,2,0,2,2,3,3,9,9
20275274,1,0,13,1,,20,3,2.2,1.5,25,5,2.25,1.5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,-.096149743,3,2.2,1.5,25,5,2.25,1.5,20,400,400
20275594,0,1,26,6,5,,.01,15,30,0,6,.2,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,5,1.6408644,.0099999998,15,30,0,6,.2,25,5,25,25
20275796,1,0,26,4,,2,1,4,1,4,2,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,-.96465683,1,4,1,4,2,4,5,2,4,4
20275914,1,1,27,1,,10,3,5,10,20,15,9,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,-.96465683,3,5,10,20,15,9,8,10,100,100
20276021,0,1,26,4,10,,2,2,100,5,10,2,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,10,-.096149743,2,2,,5,10,2,,10,100,100
20276031,0,1,15,4,0,,1.5,2,5,3,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.6408644,1.5,2,5,3,1,2,2,0,0,0
20276045,1,0,17,1,,5,1,20,3,25,3,3,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1.8331639,1,20,3,25,3,3,20,5,25,25
20276088,0,1,27,6,15,,3,15,25,25,13,10,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,.77235729,3,15,25,25,13,10,20,15,225,225
20276148,0,0,16,1,2,,.2,2,3,1,2,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2,1.6408644,.2,2,3,1,2,2,1,2,4,4
20276181,0,0,27,2,25,,2,1,5,2,4,2,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,25,-.096149743,2,1,5,2,4,2,5,25,625,625
20276247,1,1,26,2,,5,1,2,5,0,3,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,-1.8331639,1,2,5,0,3,1,2,5,25,25
30000098,1,1,26,2,,4,1.5,3,6,25,7,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,-.096149743,1.5,3,6,25,7,3,1,4,16,16
30001216,1,0,26,2,,1,.2,2,2,5,8,5,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,-.096149743,.2,2,2,5,8,5,2,1,1,1
30002727,0,1,17,1,11,,1,2,10,0,10,5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,11,-.096149743,1,2,10,0,10,5,,11,121,121
30002990,0,0,17,1,4,,1,4.2,5,0,1,3.2,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,4,.77235729,1,4.1999998,5,0,1,3.2,10,4,16,16
30003634,1,0,26,1,,1,1,2,1,2,4,2.2,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,-.96465683,1,2,1,2,4,2.2,5,1,1,1
30003954,1,0,18,1,,10,2,3,3,5,5,5,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10,-1.8331639,2,3,3,5,5,5,8,10,100,100
30004879,1,1,26,2,,3,2.5,3,5,5,5,5,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,-.096149743,2.5,3,5,5,5,5,10,3,9,9
30005474,0,1,15,2,10,,2,10,50,5,10,20,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,10,1.6408644,2,10,50,5,10,20,20,10,100,100
30005714,0,0,26,2,8,,1.5,3,10,3,8,4,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,-.096149743,1.5,3,10,3,8,4,5,8,64,64
30005803,0,1,26,1,8,,.5,1.7,15,10,10,10,20,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,8,.77235729,.5,1.7,15,10,10,10,20,8,64,64
30005887,0,1,18,2,10,,.25,8,20,1,10,12,30,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10,1.6408644,.25,8,20,1,10,12,30,10,100,100
30006056,0,1,27,4,8,,1,3,3,4,8,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,8,-.096149743,1,3,3,4,8,3,3,8,64,64
30006449,0,1,21,2,20,,1,5,5,2,10,10,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,.77235729,1,5,5,2,10,10,6,20,400,400
30006975,1,0,27,4,,4,.05,2.2,1.5,3,10,1.5,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,-1.8331639,.050000001,2.2,1.5,3,10,1.5,7,4,16,16
30007176,0,1,26,2,10,,.05,5,5,5,10,5,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,10,-.96465683,.050000001,5,5,5,10,5,10,10,100,100
30007341,1,0,27,4,,5,1,8,1,1,2,1,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,-.096149743,1,8,1,1,2,1,5,5,25,25
30007677,1,1,26,2,,.5,.5,2.5,3,5,10,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,.5,.77235729,.5,2.5,3,5,10,3,2,.5,.25,.25
30007852,1,1,26,2,,10,2,3,10,50,10,5,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,10,-.096149743,2,3,10,50,10,5,20,10,100,100
30007884,1,0,23,2,,3,1,2.2,1.5,2,7,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,-.96465683,1,2.2,1.5,2,7,2,2,3,9,9
30008399,1,1,10,1,,20,2,1.5,2,1,2,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,20,-.96465683,2,1.5,2,1,2,1,2,20,400,400
30008460,0,0,21,1,12,,.3,18,15,20,12,5,18,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,12,-.096149743,.30000001,18,15,20,12,5,18,12,144,144
30008694,1,1,19,1,,12,2,3,4,2,5,3,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12,-.96465683,2,3,4,2,5,3,2,12,144,144
30009795,0,0,17,2,25,,2.2,6,20,0,2,4,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,25,-.096149743,2.2,6,20,0,2,4,2,25,625,625
30010092,0,1,27,1,5,,1.5,2.2,3,2,10,5,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,.77235729,1.5,2.2,3,2,10,5,10,5,25,25
30010277,0,0,27,3,8,,1,2,3,10,2,2,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,-.096149743,1,2,3,10,2,2,5,8,64,64
30010421,0,1,13,1,4,,.1,6,20,.5,4,10,20,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,-.096149743,.1,6,20,.5,4,10,20,4,16,16
30010841,0,1,21,5,8,,.01,2,2,1.5,10,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,8,-.096149743,.0099999998,2,2,1.5,10,2,2,8,64,64
30010966,1,1,23,2,,15,2.5,2,2.5,5,9,4,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,-1.8331639,2.5,2,2.5,5,9,4,3,15,225,225
30011160,0,0,27,1,20,,1.5,2.5,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,20,-.096149743,1.5,2.5,2,2,2,2,2,20,400,400
30011360,0,0,17,2,0,,0,50,25,80,2,15,25,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-.96465683,0,,25,,2,15,25,0,0,0
30011861,1,0,16,1,,3,2,2.2,1.5,3,3,2,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-.96465683,2,2.2,1.5,3,3,2,10,3,9,9
30012069,0,0,19,1,10,,2,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10,-.096149743,2,5,5,5,5,5,5,10,100,100
30012345,1,0,26,2,,2,1,4,3,2,1,3,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,-.96465683,1,4,3,2,1,3,2,2,4,4
30012729,0,0,18,1,10,,.1,2.2,-10,10,2,3,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,10,-.096149743,.1,2.2,,10,2,3,20,10,100,100
30012823,0,1,26,2,5,,2,2,8,0,5,3,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,-.096149743,2,2,8,0,5,3,8,5,25,25
30013685,1,0,26,2,,60,2,3,10,0,1,5,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,60,-.096149743,2,3,10,0,1,5,5,60,3600,3600
30013862,0,1,23,4,4,,.01,40,20,30,10,20,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.6408644,.0099999998,40,20,30,10,20,10,4,16,16
30014392,0,1,23,2,0,,5,20,10,0,10,5,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.6408644,5,20,10,0,10,5,20,0,0,0
30014867,0,0,27,3,12,,1,3,5,5,12,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,-.96465683,1,3,5,5,12,3,5,12,144,144
30017391,0,1,27,2,8,,1,2.2,3,4,10,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8,-.96465683,1,2.2,3,4,10,2,3,8,64,64
30017402,1,1,21,1,,20,2.6,6,8,2,9,3,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20,-.096149743,2.5999999,6,8,2,9,3,8,20,400,400
30017588,0,0,21,2,10,,3,2.2,25,90,8,3,30,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10,.77235729,3,2.2,25,,8,3,30,10,100,100
30017742,0,1,13,1,5,,2,2,5,1,1,3,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,5,1.6408644,2,2,5,1,1,3,5,5,25,25
30018026,1,0,26,2,,15,3.5,10,10,10,10,10,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,15,.77235729,3.5,10,10,10,10,10,20,15,225,225
30018567,1,1,18,2,,5,.5,2,5,2,5,3,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,-.096149743,.5,2,5,2,5,3,5,5,25,25
30019602,1,0,6,1,,2,1,5,2,0,6,2,10,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-.096149743,1,5,2,0,6,2,10,2,4,4
30019695,0,0,23,3,10,,2,5,2,1,2,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10,-.096149743,2,5,2,1,2,5,4,10,100,100
30020587,1,1,27,2,,3,.75,1.5,3,2,8,1.7,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,-.96465683,.75,1.5,3,2,8,1.7,12,3,9,9
30022296,1,1,13,2,,10,.02,4,2,0,4,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,10,-.096149743,.02,4,2,0,4,2,2,10,100,100
30022665,0,0,19,2,5,,3,3,4,4,5,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,-.96465683,3,3,4,4,5,2,3,5,25,25
30023024,0,1,27,2,6,,1,3,5,3,6,3,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,-.096149743,1,3,5,3,6,3,4,6,36,36
30023108,1,1,27,1,,5,4,2.5,6,4,7,5,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,-.096149743,4,2.5,6,4,7,5,5,5,25,25
30023403,1,1,11,1,,2,3,2,4,5,10,3,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,-.96465683,3,2,4,5,10,3,10,2,4,4
30025455,1,0,26,3,,5,3.5,3,10,-100,5,10,20,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,5,-.96465683,3.5,3,10,,5,10,20,5,25,25
30025673,0,1,27,2,12,,5,3.5,3,0,11,6,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,-.096149743,5,3.5,3,0,11,6,2,12,144,144
30025830,0,0,27,5,3,,2,3,5,3,3,2.5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,-.096149743,2,3,5,3,3,2.5,3,3,9,9
30026153,0,1,16,3,12,,.01,10,10,10,10,2.2,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,12,-.096149743,.0099999998,10,10,10,10,2.2,10,12,144,144
30026247,0,0,26,2,2,,2,5,15,8,2,5,20,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,-.096149743,2,5,15,8,2,5,20,2,4,4
30026272,0,1,21,2,8,,2,3,5,3,8,8,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,,8,-.096149743,2,3,5,3,8,8,10,8,64,64
30026636,1,0,23,1,,1,1.5,2.2,2,0,5,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,1,.77235729,1.5,2.2,2,0,5,3,2,1,1,1
30027049,0,0,18,2,2,,1,3,5,5,2,1,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,2,1.6408644,1,3,5,5,2,1,5,2,4,4
30027279,0,1,26,1,5,,2,2,10,50,5,2,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,-.096149743,2,2,10,50,5,2,10,5,25,25
30028794,1,1,13,2,,5,.1,3,6,1,5,1,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,-.96465683,.1,3,6,1,5,1,10,5,25,25
30029101,1,0,3,1,,10,2,2,5,5,8,10,20,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,-.096149743,2,2,5,5,8,10,20,10,100,100
30029994,0,1,27,3,9,,2,3,10,4,9,5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,9,-.096149743,2,3,10,4,9,5,5,9,81,81
30030032,0,1,15,1,5,,2,1,5,0,5,3,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,-.096149743,2,1,5,0,5,3,5,5,25,25
